               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  47,            0.057116,            0.066294,          0.00023801,             0.43085,             0.24959,             0.24671,             0.13553,             0.07396,            0.082405,          0.00046275,            0.005446,            0.005446,            0.005446
                  48,            0.056885,            0.065942,             0.00024,             0.43201,             0.24733,             0.24654,               0.135,            0.073986,            0.082583,          0.00046534,            0.005347,            0.005347,            0.005347
                  49,            0.056736,            0.065602,          0.00023727,              0.4333,             0.24726,             0.24627,             0.13473,            0.074014,            0.082734,          0.00046747,            0.005248,            0.005248,            0.005248
                  50,             0.05664,            0.065277,          0.00023298,             0.42768,             0.24548,             0.24574,             0.13411,            0.074037,            0.082877,          0.00046973,            0.005149,            0.005149,            0.005149
                  51,            0.056392,            0.064898,          0.00023328,             0.42499,             0.24692,             0.24523,             0.13393,            0.074061,            0.083017,          0.00047118,             0.00505,             0.00505,             0.00505
                  52,            0.056226,            0.064522,          0.00023248,             0.41766,             0.24781,             0.24432,             0.13381,            0.074082,            0.083174,          0.00047389,            0.004951,            0.004951,            0.004951
                  53,            0.056114,            0.064161,          0.00023159,             0.42055,              0.2429,             0.24273,             0.13305,            0.074101,            0.083304,          0.00047515,            0.004852,            0.004852,            0.004852
                  54,            0.055964,            0.063796,           0.0002296,             0.42144,             0.24214,              0.2418,             0.13251,            0.074119,            0.083442,          0.00047647,            0.004753,            0.004753,            0.004753
                  55,             0.05582,            0.063434,          0.00022719,             0.42335,             0.23938,             0.24128,             0.13235,            0.074139,            0.083587,          0.00047967,            0.004654,            0.004654,            0.004654
                  56,            0.055611,            0.063071,          0.00022771,             0.42213,             0.23892,             0.24176,             0.13223,            0.074158,            0.083745,          0.00048209,            0.004555,            0.004555,            0.004555
                  57,            0.055416,            0.062657,          0.00022274,             0.42191,             0.23938,             0.24129,             0.13228,            0.074179,            0.083898,          0.00048383,            0.004456,            0.004456,            0.004456
                  58,            0.055296,            0.062345,          0.00022106,             0.42266,             0.23899,             0.24113,             0.13181,            0.074198,            0.084058,          0.00048559,            0.004357,            0.004357,            0.004357
                  59,            0.055228,            0.061983,          0.00022174,             0.42665,             0.23894,             0.23994,             0.13098,            0.074217,            0.084214,          0.00048722,            0.004258,            0.004258,            0.004258
                  60,            0.055054,            0.061635,          0.00021963,             0.42515,             0.24022,             0.23965,             0.13073,            0.074236,            0.084375,          0.00048876,            0.004159,            0.004159,            0.004159
                  61,            0.054876,            0.061298,          0.00022065,             0.41791,             0.24097,             0.23929,             0.13002,            0.074259,            0.084564,          0.00049095,             0.00406,             0.00406,             0.00406
                  62,            0.054691,            0.060909,           0.0002194,             0.41948,             0.24127,             0.23828,             0.12947,            0.074282,            0.084742,           0.0004929,            0.003961,            0.003961,            0.003961
                  63,            0.054508,            0.060512,          0.00021806,             0.42305,             0.24069,              0.2372,             0.12899,            0.074309,            0.084924,          0.00049428,            0.003862,            0.003862,            0.003862
                  64,             0.05443,            0.060171,          0.00021251,             0.42219,             0.23971,              0.2369,              0.1288,            0.074338,            0.085109,          0.00049568,            0.003763,            0.003763,            0.003763
                  65,             0.05423,            0.059767,          0.00021302,             0.41881,             0.24013,             0.23711,             0.12885,            0.074363,            0.085298,          0.00049697,            0.003664,            0.003664,            0.003664
                  66,            0.054092,            0.059393,          0.00021082,              0.4237,             0.24031,             0.23697,             0.12798,            0.074391,            0.085508,          0.00049864,            0.003565,            0.003565,            0.003565
                  67,            0.054028,            0.059071,          0.00021034,             0.41963,             0.24115,             0.23672,             0.12739,            0.074417,            0.085717,          0.00050011,            0.003466,            0.003466,            0.003466
                  68,            0.053778,            0.058719,          0.00021041,              0.4225,              0.2397,             0.23647,             0.12698,            0.074445,            0.085917,           0.0005013,            0.003367,            0.003367,            0.003367
                  69,            0.053735,            0.058333,          0.00020784,             0.41701,             0.23883,             0.23597,              0.1266,            0.074473,            0.086111,          0.00050249,            0.003268,            0.003268,            0.003268
                  70,             0.05349,            0.057882,          0.00020795,             0.42076,             0.24007,             0.23573,             0.12634,            0.074501,            0.086332,           0.0005034,            0.003169,            0.003169,            0.003169
                  71,            0.053364,            0.057591,          0.00020931,             0.42062,             0.23913,             0.23446,             0.12599,            0.074529,            0.086542,          0.00050403,             0.00307,             0.00307,             0.00307
                  72,            0.053192,            0.057168,          0.00021005,             0.42168,             0.23914,              0.2347,             0.12554,            0.074556,             0.08677,          0.00050398,            0.002971,            0.002971,            0.002971
                  73,            0.053081,            0.056781,          0.00020283,             0.42214,             0.23996,              0.2346,             0.12505,            0.074585,             0.08701,           0.0005051,            0.002872,            0.002872,            0.002872
                  74,            0.052906,            0.056413,          0.00020151,             0.42188,             0.23708,             0.23418,             0.12456,            0.074614,            0.087261,          0.00050651,            0.002773,            0.002773,            0.002773
                  75,            0.052833,            0.056136,          0.00020298,             0.41623,             0.23627,             0.23361,             0.12395,            0.074647,            0.087507,          0.00050735,            0.002674,            0.002674,            0.002674
                  76,            0.052622,            0.055687,          0.00020487,             0.42085,               0.235,             0.23347,             0.12376,            0.074676,            0.087778,          0.00050829,            0.002575,            0.002575,            0.002575
                  77,            0.052476,            0.055245,          0.00019638,             0.41942,             0.23524,             0.23292,             0.12316,            0.074705,            0.088039,          0.00050867,            0.002476,            0.002476,            0.002476
                  78,            0.052358,            0.054806,          0.00019993,             0.42382,             0.23259,             0.23223,             0.12277,            0.074739,            0.088306,           0.0005092,            0.002377,            0.002377,            0.002377
                  79,            0.052182,            0.054455,          0.00020009,             0.42265,             0.23555,             0.23267,             0.12278,            0.074775,            0.088581,             0.00051,            0.002278,            0.002278,            0.002278
                  80,            0.052018,            0.054138,          0.00020057,             0.42091,             0.23288,             0.23184,             0.12269,            0.074808,            0.088867,          0.00051048,            0.002179,            0.002179,            0.002179
                  81,            0.051841,            0.053617,          0.00019754,             0.42027,             0.23317,             0.23101,             0.12173,            0.074845,            0.089151,          0.00051149,             0.00208,             0.00208,             0.00208
                  82,            0.051708,            0.053221,          0.00019526,             0.42226,             0.23139,             0.23018,             0.12142,            0.074877,            0.089463,          0.00051173,            0.001981,            0.001981,            0.001981
                  83,            0.051515,             0.05277,           0.0001948,             0.41472,             0.23267,             0.22871,             0.12085,            0.074915,            0.089771,          0.00051291,            0.001882,            0.001882,            0.001882
                  84,            0.051416,            0.052428,          0.00019502,             0.41329,             0.23203,             0.22868,             0.12042,            0.074946,             0.09007,          0.00051313,            0.001783,            0.001783,            0.001783
                  85,            0.051258,            0.051947,          0.00018985,             0.41308,             0.23201,             0.22821,             0.11996,            0.074985,            0.090381,          0.00051403,            0.001684,            0.001684,            0.001684
                  86,            0.051268,            0.051482,          0.00018878,             0.41323,             0.23162,             0.22817,             0.11971,            0.075022,            0.090712,          0.00051446,            0.001585,            0.001585,            0.001585
                  87,            0.050947,            0.051067,          0.00019208,              0.4152,             0.23021,             0.22825,             0.11947,            0.075056,            0.091052,          0.00051524,            0.001486,            0.001486,            0.001486
                  88,            0.050765,            0.050569,          0.00019164,             0.40897,             0.23014,             0.22754,             0.11912,            0.075101,             0.09141,          0.00051602,            0.001387,            0.001387,            0.001387
                  89,            0.050602,            0.050139,          0.00019116,              0.4104,             0.22888,             0.22727,             0.11813,            0.075135,            0.091752,          0.00051672,            0.001288,            0.001288,            0.001288
                  90,            0.050538,            0.049691,          0.00019004,             0.40749,             0.22884,             0.22689,             0.11732,            0.075168,             0.09211,          0.00051768,            0.001189,            0.001189,            0.001189
                  91,            0.050341,            0.049163,          0.00018466,             0.40945,             0.22696,             0.22557,             0.11663,            0.075201,            0.092473,          0.00051805,             0.00109,             0.00109,             0.00109
                  92,            0.050113,             0.04871,          0.00018958,             0.40906,             0.22619,             0.22425,             0.11618,            0.075253,            0.092864,          0.00051934,            0.000991,            0.000991,            0.000991
                  93,            0.049932,            0.048188,          0.00018542,             0.40639,              0.2239,              0.2233,             0.11578,            0.075294,            0.093255,          0.00052029,            0.000892,            0.000892,            0.000892
                  94,            0.049743,            0.047731,          0.00018376,             0.40082,             0.22122,             0.22215,             0.11525,            0.075332,            0.093666,          0.00052134,            0.000793,            0.000793,            0.000793
                  95,            0.049682,            0.047228,           0.0001806,             0.40569,             0.22053,             0.22155,             0.11473,            0.075367,            0.094085,          0.00052159,            0.000694,            0.000694,            0.000694
                  96,            0.049522,            0.046756,          0.00018339,             0.40473,              0.2199,             0.22132,             0.11432,            0.075406,            0.094512,          0.00052226,            0.000595,            0.000595,            0.000595
                  97,            0.049273,            0.046265,          0.00018129,              0.4065,             0.22047,             0.22098,             0.11386,            0.075444,            0.094935,          0.00052256,            0.000496,            0.000496,            0.000496
                  98,             0.04921,            0.045846,          0.00017889,              0.4036,             0.22079,             0.21941,              0.1133,            0.075481,            0.095368,          0.00052311,            0.000397,            0.000397,            0.000397
                  99,            0.049023,             0.04545,          0.00018312,             0.40625,             0.21888,              0.2181,             0.11237,            0.075519,            0.095815,          0.00052341,            0.000298,            0.000298,            0.000298
