               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  66,           0.0091801,          0.00086297,                   0,             0.61152,               0.445,             0.43441,             0.25219,            0.048579,           0.0018878,                   0,            0.003565,            0.003565,            0.003565
                  67,           0.0090712,          0.00083564,                   0,              0.6092,             0.44373,             0.43415,             0.25266,            0.048576,           0.0018978,                   0,            0.003466,            0.003466,            0.003466
                  68,           0.0088101,          0.00080462,                   0,             0.60707,             0.44127,             0.43405,             0.25237,            0.048572,           0.0019075,                   0,            0.003367,            0.003367,            0.003367
                  69,           0.0086195,          0.00077564,                   0,             0.61006,             0.44189,             0.43455,              0.2522,            0.048567,           0.0019179,                   0,            0.003268,            0.003268,            0.003268
                  70,           0.0084887,          0.00074192,                   0,             0.61197,             0.44002,             0.43423,              0.2524,             0.04856,           0.0019285,                   0,            0.003169,            0.003169,            0.003169
                  71,           0.0081604,          0.00071417,                   0,             0.61572,             0.44014,             0.43367,             0.25224,            0.048554,           0.0019393,                   0,             0.00307,             0.00307,             0.00307
                  72,           0.0081296,          0.00069217,                   0,             0.61622,             0.43908,             0.43375,             0.25204,            0.048554,           0.0019492,                   0,            0.002971,            0.002971,            0.002971
                  73,            0.007917,          0.00066949,                   0,             0.61851,             0.43878,             0.43356,             0.25219,            0.048557,           0.0019592,                   0,            0.002872,            0.002872,            0.002872
                  74,           0.0076778,          0.00063886,                   0,             0.62227,             0.44189,             0.43263,             0.25192,            0.048562,            0.001969,                   0,            0.002773,            0.002773,            0.002773
                  75,           0.0076134,          0.00061736,                   0,             0.62709,              0.4379,             0.43117,             0.25138,            0.048558,           0.0019793,                   0,            0.002674,            0.002674,            0.002674
                  76,           0.0073476,          0.00058964,                   0,             0.62755,             0.44002,             0.43032,             0.25155,            0.048552,           0.0019895,                   0,            0.002575,            0.002575,            0.002575
                  77,           0.0071394,          0.00057054,                   0,             0.63074,             0.43692,             0.42956,              0.2514,            0.048542,           0.0019996,                   0,            0.002476,            0.002476,            0.002476
                  78,           0.0069828,          0.00055204,                   0,             0.62737,             0.43635,             0.42881,             0.25167,            0.048536,           0.0020094,                   0,            0.002377,            0.002377,            0.002377
                  79,           0.0067479,          0.00053154,                   0,             0.62674,             0.43505,             0.42818,             0.25189,            0.048528,           0.0020198,                   0,            0.002278,            0.002278,            0.002278
                  80,           0.0066818,          0.00051097,                   0,              0.6307,             0.43306,             0.42856,             0.25272,            0.048519,           0.0020303,                   0,            0.002179,            0.002179,            0.002179
                  81,           0.0063789,          0.00048879,                   0,             0.63113,             0.43319,             0.42802,             0.25233,             0.04852,           0.0020397,                   0,             0.00208,             0.00208,             0.00208
                  82,           0.0062464,          0.00047433,                   0,             0.63087,             0.42946,             0.42733,             0.25213,             0.04852,           0.0020499,                   0,            0.001981,            0.001981,            0.001981
                  83,            0.006052,          0.00045763,                   0,             0.62885,             0.42542,             0.42681,             0.25274,             0.04852,           0.0020605,                   0,            0.001882,            0.001882,            0.001882
                  84,           0.0059048,          0.00044075,                   0,             0.63078,             0.42577,             0.42616,              0.2526,            0.048516,           0.0020704,                   0,            0.001783,            0.001783,            0.001783
                  85,           0.0057573,          0.00042757,                   0,             0.63096,             0.42387,             0.42589,             0.25226,            0.048517,            0.002081,                   0,            0.001684,            0.001684,            0.001684
                  86,           0.0055379,          0.00041215,                   0,              0.6351,             0.42076,             0.42494,             0.25209,            0.048516,           0.0020918,                   0,            0.001585,            0.001585,            0.001585
                  87,           0.0054268,          0.00039687,                   0,             0.63758,             0.41765,             0.42464,             0.25172,            0.048511,           0.0021028,                   0,            0.001486,            0.001486,            0.001486
                  88,           0.0052022,          0.00038273,                   0,              0.6383,             0.41827,             0.42378,             0.25024,            0.048512,           0.0021133,                   0,            0.001387,            0.001387,            0.001387
                  89,            0.005038,          0.00037023,                   0,             0.63923,             0.41827,              0.4242,              0.2502,            0.048516,           0.0021238,                   0,            0.001288,            0.001288,            0.001288
                  90,           0.0048732,          0.00036021,                   0,             0.64264,             0.41889,             0.42412,             0.25017,            0.048518,           0.0021348,                   0,            0.001189,            0.001189,            0.001189
                  91,           0.0046413,          0.00034622,                   0,             0.64301,             0.41643,             0.42304,              0.2501,            0.048517,           0.0021454,                   0,             0.00109,             0.00109,             0.00109
                  92,           0.0044557,          0.00033662,                   0,             0.64492,             0.41516,             0.42232,             0.25018,             0.04852,           0.0021566,                   0,            0.000991,            0.000991,            0.000991
                  93,           0.0043019,          0.00032416,                   0,             0.65192,             0.41392,             0.42195,             0.24963,            0.048521,           0.0021677,                   0,            0.000892,            0.000892,            0.000892
                  94,           0.0041584,          0.00031635,                   0,             0.65329,             0.41268,             0.42097,              0.2492,            0.048526,           0.0021794,                   0,            0.000793,            0.000793,            0.000793
                  95,           0.0040174,           0.0003062,                   0,             0.65613,             0.41031,             0.41978,              0.2492,            0.048529,           0.0021905,                   0,            0.000694,            0.000694,            0.000694
                  96,           0.0038473,          0.00030002,                   0,             0.65955,             0.39974,             0.41293,             0.24383,            0.048533,           0.0022019,                   0,            0.000595,            0.000595,            0.000595
                  97,           0.0036743,          0.00029089,                   0,              0.6622,             0.40398,             0.41778,             0.24819,            0.048535,           0.0022133,                   0,            0.000496,            0.000496,            0.000496
                  98,           0.0035144,          0.00028347,                   0,             0.66242,             0.40124,             0.41681,             0.24771,            0.048539,           0.0022251,                   0,            0.000397,            0.000397,            0.000397
                  99,           0.0034164,          0.00028007,                   0,             0.66115,             0.39411,             0.41571,             0.24762,            0.048546,           0.0022361,                   0,            0.000298,            0.000298,            0.000298
