               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.051753,            0.055571,          0.00026931,             0.58472,             0.21156,             0.25766,             0.14553,            0.074176,            0.093223,           0.0008919,            0.004456,            0.004456,            0.004456
                  58,            0.051404,            0.055272,          0.00027499,             0.59199,             0.20879,             0.25664,             0.14492,            0.074231,            0.093682,          0.00089595,            0.004357,            0.004357,            0.004357
                  59,            0.051392,            0.054831,          0.00026808,             0.59251,             0.20869,             0.25536,             0.14397,            0.074282,            0.094084,           0.0008958,            0.004258,            0.004258,            0.004258
                  60,            0.051191,            0.054547,          0.00026675,              0.5937,             0.20952,              0.2537,             0.14329,            0.074333,            0.094492,          0.00089687,            0.004159,            0.004159,            0.004159
                  61,            0.051006,             0.05416,          0.00026763,             0.59249,             0.20685,              0.2525,             0.14281,            0.074381,            0.094888,          0.00089833,             0.00406,             0.00406,             0.00406
                  62,            0.050757,            0.053836,          0.00026988,              0.5929,             0.20728,             0.25143,             0.14173,            0.074431,            0.095259,          0.00089861,            0.003961,            0.003961,            0.003961
                  63,            0.050635,            0.053431,          0.00025886,             0.59842,             0.20506,             0.24996,             0.14094,            0.074485,            0.095688,          0.00090054,            0.003862,            0.003862,            0.003862
                  64,            0.050536,            0.053097,          0.00026679,             0.60002,             0.20503,             0.24859,             0.14022,            0.074536,            0.096075,          0.00090246,            0.003763,            0.003763,            0.003763
                  65,            0.050271,            0.052768,          0.00026175,             0.60707,             0.20092,             0.24767,             0.13944,            0.074591,            0.096484,          0.00090526,            0.003664,            0.003664,            0.003664
                  66,            0.050206,            0.052475,          0.00025793,             0.62182,             0.19879,             0.24635,             0.13879,            0.074648,             0.09688,          0.00090767,            0.003565,            0.003565,            0.003565
                  67,            0.049986,             0.05214,          0.00026122,              0.6283,             0.19389,             0.24561,             0.13791,            0.074712,            0.097298,          0.00091381,            0.003466,            0.003466,            0.003466
                  68,             0.04976,            0.051806,          0.00025904,              0.6235,             0.19343,             0.24412,             0.13753,            0.074768,             0.09777,           0.0009161,            0.003367,            0.003367,            0.003367
                  69,            0.049552,            0.051461,             0.00026,             0.62584,             0.19212,             0.24362,             0.13722,            0.074823,            0.098176,          0.00091942,            0.003268,            0.003268,            0.003268
                  70,            0.049448,            0.051124,          0.00026036,             0.62828,             0.19306,              0.2434,             0.13689,            0.074881,            0.098573,          0.00092218,            0.003169,            0.003169,            0.003169
                  71,            0.049299,            0.050796,          0.00025754,             0.62126,             0.19314,             0.24208,             0.13638,            0.074934,             0.09897,          0.00092485,             0.00307,             0.00307,             0.00307
                  72,            0.049188,            0.050398,          0.00025414,             0.61406,             0.19293,             0.24156,             0.13573,             0.07498,            0.099364,          0.00092623,            0.002971,            0.002971,            0.002971
                  73,             0.04903,            0.050044,          0.00024928,             0.60389,             0.19269,             0.24154,             0.13531,            0.075023,            0.099786,          0.00092718,            0.002872,            0.002872,            0.002872
                  74,            0.048718,            0.049671,          0.00024862,             0.59758,             0.19286,             0.24103,             0.13473,            0.075075,             0.10019,          0.00092911,            0.002773,            0.002773,            0.002773
                  75,            0.048605,            0.049319,          0.00024372,             0.58993,             0.19256,             0.24069,             0.13392,            0.075132,             0.10062,          0.00093267,            0.002674,            0.002674,            0.002674
                  76,            0.048407,            0.049001,          0.00024455,             0.58266,             0.19274,             0.24049,             0.13383,            0.075175,             0.10099,          0.00093322,            0.002575,            0.002575,            0.002575
                  77,            0.048326,            0.048665,          0.00024232,             0.57954,             0.19313,             0.24027,             0.13312,            0.075216,              0.1014,          0.00093516,            0.002476,            0.002476,            0.002476
                  78,            0.048172,            0.048268,          0.00024241,             0.57856,             0.19323,             0.23936,             0.13251,            0.075268,             0.10178,          0.00093877,            0.002377,            0.002377,            0.002377
                  79,            0.048126,            0.047935,          0.00023826,             0.58185,             0.19421,             0.23929,             0.13227,            0.075319,              0.1022,          0.00094268,            0.002278,            0.002278,            0.002278
